date,medicine,sale
2024-12-21,Primaquine,9
2024-12-21,Quinine,12
2024-12-21,Mefloquine,5
2024-12-21,Artesunate,5
2024-12-21,Arteether,4
2024-12-21,Sulfadoxine-Pyrimethamine,5
2024-12-21,Artemisinin,3
2024-12-21,Artequin,2
2024-12-22,Coartem,15
2024-12-22,Chloroquine,19
2024-12-22,Fansidar,12
2024-12-22,Artheget,17
2024-12-22,Amdaquin,0
2024-12-22,Basoquin,11
2024-12-22,Gen-M,12
2024-12-22,Primaquine,11
2024-12-22,Quinine,9
2024-12-22,Mefloquine,8
2024-12-22,Artesunate,6
2024-12-22,Arteether,3
2024-12-22,Sulfadoxine-Pyrimethamine,3
2024-12-22,Artemisinin,3
2024-12-22,Artequin,1
2024-12-23,Coartem,14
2024-12-23,Chloroquine,18
2024-12-23,Fansidar,5
2024-12-23,Artheget,12
2024-12-23,Amdaquin,9
2024-12-23,Basoquin,11
2024-12-23,Gen-M,8
2024-12-23,Primaquine,11
2024-12-23,Quinine,10
2024-12-23,Mefloquine,7
2024-12-23,Artesunate,2
2024-12-23,Arteether,6
2024-12-23,Sulfadoxine-Pyrimethamine,4
2024-12-23,Artemisinin,4
2024-12-23,Artequin,2
2024-12-24,Coartem,18
2024-12-24,Chloroquine,6
2024-12-24,Fansidar,9
2024-12-24,Artheget,9
2024-12-24,Amdaquin,15
2024-12-24,Basoquin,13
2024-12-24,Gen-M,7
2024-12-24,Primaquine,6
2024-12-24,Quinine,8
2024-12-24,Mefloquine,8
2024-12-24,Artesunate,3
2024-12-24,Arteether,6
2024-12-24,Sulfadoxine-Pyrimethamine,5
2024-12-24,Artemisinin,3
2024-12-24,Artequin,2
2024-12-25,Coartem,11
2024-12-25,Chloroquine,11
2024-12-25,Fansidar,14
2024-12-25,Artheget,9
2024-12-25,Amdaquin,14
2024-12-25,Basoquin,8
2024-12-25,Gen-M,10
2024-12-25,Primaquine,11
2024-12-25,Quinine,7
2024-12-25,Mefloquine,5
2024-12-25,Artesunate,6
2024-12-25,Arteether,5
2024-12-25,Sulfadoxine-Pyrimethamine,5
2024-12-25,Artemisinin,2
2024-12-25,Artequin,2
2024-12-26,Coartem,19
2024-12-26,Chloroquine,13
2024-12-26,Fansidar,4
2024-12-26,Artheget,4
2024-12-26,Amdaquin,9
2024-12-26,Basoquin,11
2024-12-26,Gen-M,12
2024-12-26,Primaquine,8
2024-12-26,Quinine,7
2024-12-26,Mefloquine,3
2024-12-26,Artesunate,7
2024-12-26,Arteether,4
2024-12-26,Sulfadoxine-Pyrimethamine,4
2024-12-26,Artemisinin,4
2024-12-26,Artequin,1
2024-12-27,Coartem,25
2024-12-27,Chloroquine,14
2024-12-27,Fansidar,14
2024-12-27,Artheget,14
2024-12-27,Amdaquin,7
2024-12-27,Basoquin,2
2024-12-27,Gen-M,8
2024-12-27,Primaquine,9
2024-12-27,Quinine,7
2024-12-27,Mefloquine,7
2024-12-27,Artesunate,3
2024-12-27,Arteether,3
2024-12-27,Sulfadoxine-Pyrimethamine,3
2024-12-27,Artemisinin,2
2024-12-27,Artequin,2
2024-12-28,Coartem,17
2024-12-28,Chloroquine,19
2024-12-28,Fansidar,13
2024-12-28,Artheget,11
2024-12-28,Amdaquin,13
2024-12-28,Basoquin,15
2024-12-28,Gen-M,13
2024-12-28,Primaquine,9
2024-12-28,Quinine,8
2024-12-28,Mefloquine,6
2024-12-28,Artesunate,4
2024-12-28,Arteether,4
2024-12-28,Sulfadoxine-Pyrimethamine,4
2024-12-28,Artemisinin,5
2024-12-28,Artequin,2
2024-12-29,Coartem,18
2024-12-29,Chloroquine,15
2024-12-29,Fansidar,14
2024-12-29,Artheget,10
2024-12-29,Amdaquin,5
2024-12-29,Basoquin,4
2024-12-29,Gen-M,14
2024-12-29,Primaquine,9
2024-12-29,Quinine,8
2024-12-29,Mefloquine,8
2024-12-29,Artesunate,5
2024-12-29,Arteether,3
2024-12-29,Sulfadoxine-Pyrimethamine,2
2024-12-29,Artemisinin,2
2024-12-29,Artequin,0
2024-12-30,Coartem,22
2024-12-30,Chloroquine,9
2024-12-30,Fansidar,15
2024-12-30,Artheget,25
2024-12-30,Amdaquin,12
2024-12-30,Basoquin,18
2024-12-30,Gen-M,7
2024-12-30,Primaquine,13
2024-12-30,Quinine,8
2024-12-30,Mefloquine,7
2024-12-30,Artesunate,3
2024-12-30,Arteether,3
2024-12-30,Sulfadoxine-Pyrimethamine,4
2024-12-30,Artemisinin,3
2024-12-30,Artequin,3
2024-12-31,Coartem,15
2024-12-31,Chloroquine,18
2024-12-31,Fansidar,20
2024-12-31,Artheget,13
2024-12-31,Amdaquin,12
2024-12-31,Basoquin,11
2024-12-31,Gen-M,7
2024-12-31,Primaquine,6
2024-12-31,Quinine,7
2024-12-31,Mefloquine,7
2024-12-31,Artesunate,6
2024-12-31,Arteether,2
2024-12-31,Sulfadoxine-Pyrimethamine,5
2024-12-31,Artemisinin,2
2024-12-31,Artequin,2
2025-01-01,Coartem,17
2025-01-01,Chloroquine,17
2025-01-01,Fansidar,12
2025-01-01,Artheget,7
2025-01-01,Amdaquin,12
2025-01-01,Basoquin,10
2025-01-01,Gen-M,8
2025-01-01,Primaquine,4
2025-01-01,Quinine,6
2025-01-01,Mefloquine,3
2025-01-01,Artesunate,1
2025-01-01,Arteether,4
2025-01-01,Sulfadoxine-Pyrimethamine,4
2025-01-01,Artemisinin,2
2025-01-01,Artequin,2
2025-01-02,Coartem,16
2025-01-02,Chloroquine,17
2025-01-02,Fansidar,10
2025-01-02,Artheget,8
2025-01-02,Amdaquin,19
2025-01-02,Basoquin,8
2025-01-02,Gen-M,10
2025-01-02,Primaquine,3
2025-01-02,Quinine,4
2025-01-02,Mefloquine,10
2025-01-02,Artesunate,5
2025-01-02,Arteether,2
2025-01-02,Sulfadoxine-Pyrimethamine,3
2025-01-02,Artemisinin,2
2025-01-02,Artequin,2
2025-01-03,Coartem,16
2025-01-03,Chloroquine,20
2025-01-03,Fansidar,12
2025-01-03,Artheget,15
2025-01-03,Amdaquin,10
2025-01-03,Basoquin,10
2025-01-03,Gen-M,7
2025-01-03,Primaquine,11
2025-01-03,Quinine,10
2025-01-03,Mefloquine,6
2025-01-03,Artesunate,3
2025-01-03,Arteether,3
2025-01-03,Sulfadoxine-Pyrimethamine,4
2025-01-03,Artemisinin,4
2025-01-03,Artequin,2
2025-01-04,Coartem,12
2025-01-04,Chloroquine,19
2025-01-04,Fansidar,15
2025-01-04,Artheget,11
2025-01-04,Amdaquin,7
2025-01-04,Basoquin,17
2025-01-04,Gen-M,14
2025-01-04,Primaquine,7
2025-01-04,Quinine,13
2025-01-04,Mefloquine,8
2025-01-04,Artesunate,4
2025-01-04,Arteether,4
2025-01-04,Sulfadoxine-Pyrimethamine,3
2025-01-04,Artemisinin,2
2025-01-04,Artequin,1
2025-01-05,Coartem,16
2025-01-05,Chloroquine,17
2025-01-05,Fansidar,12
2025-01-05,Artheget,4
2025-01-05,Amdaquin,9
2025-01-05,Basoquin,1
2025-01-05,Gen-M,10
2025-01-05,Primaquine,9
2025-01-05,Quinine,10
2025-01-05,Mefloquine,5
2025-01-05,Artesunate,6
2025-01-05,Arteether,5
2025-01-05,Sulfadoxine-Pyrimethamine,5
2025-01-05,Artemisinin,4
2025-01-05,Artequin,1
2025-01-06,Coartem,18
2025-01-06,Chloroquine,14
2025-01-06,Fansidar,12
2025-01-06,Artheget,14
2025-01-06,Amdaquin,2
2025-01-06,Basoquin,16
2025-01-06,Gen-M,9
2025-01-06,Primaquine,8
2025-01-06,Quinine,4
2025-01-06,Mefloquine,7
2025-01-06,Artesunate,5
2025-01-06,Arteether,3
2025-01-06,Sulfadoxine-Pyrimethamine,4
2025-01-06,Artemisinin,4
2025-01-06,Artequin,2
2025-01-07,Coartem,25
2025-01-07,Chloroquine,5
2025-01-07,Fansidar,8
2025-01-07,Artheget,7
2025-01-07,Amdaquin,6
2025-01-07,Basoquin,12
2025-01-07,Gen-M,4
2025-01-07,Primaquine,6
2025-01-07,Quinine,9
2025-01-07,Mefloquine,4
2025-01-07,Artesunate,5
2025-01-07,Arteether,5
2025-01-07,Sulfadoxine-Pyrimethamine,3
2025-01-07,Artemisinin,4
2025-01-07,Artequin,2
2025-01-08,Coartem,24
2025-01-08,Chloroquine,19
2025-01-08,Fansidar,10
2025-01-08,Artheget,20
2025-01-08,Amdaquin,8
2025-01-08,Basoquin,7
2025-01-08,Gen-M,5
2025-01-08,Primaquine,11
2025-01-08,Quinine,10
2025-01-08,Mefloquine,8
2025-01-08,Artesunate,6
2025-01-08,Arteether,5
2025-01-08,Sulfadoxine-Pyrimethamine,4
2025-01-08,Artemisinin,3
2025-01-08,Artequin,1
2025-01-09,Coartem,31
2025-01-09,Chloroquine,17
2025-01-09,Fansidar,6
2025-01-09,Artheget,16
2025-01-09,Amdaquin,8
2025-01-09,Basoquin,7
2025-01-09,Gen-M,10
2025-01-09,Primaquine,8
2025-01-09,Quinine,7
2025-01-09,Mefloquine,6
2025-01-09,Artesunate,3
2025-01-09,Arteether,3
2025-01-09,Sulfadoxine-Pyrimethamine,4
2025-01-09,Artemisinin,2
2025-01-09,Artequin,3
2025-01-10,Coartem,11
2025-01-10,Chloroquine,16
2025-01-10,Fansidar,20
2025-01-10,Artheget,8
2025-01-10,Amdaquin,9
2025-01-10,Basoquin,18
2025-01-10,Gen-M,1
2025-01-10,Primaquine,8
2025-01-10,Quinine,8
2025-01-10,Mefloquine,6
2025-01-10,Artesunate,5
2025-01-10,Arteether,5
2025-01-10,Sulfadoxine-Pyrimethamine,3
2025-01-10,Artemisinin,3
2025-01-10,Artequin,1
2025-01-11,Coartem,21
2025-01-11,Chloroquine,7
2025-01-11,Fansidar,5
2025-01-11,Artheget,15
2025-01-11,Amdaquin,5
2025-01-11,Basoquin,7
2025-01-11,Gen-M,12
2025-01-11,Primaquine,9
2025-01-11,Quinine,6
2025-01-11,Mefloquine,8
2025-01-11,Artesunate,4
2025-01-11,Arteether,3
2025-01-11,Sulfadoxine-Pyrimethamine,4
2025-01-11,Artemisinin,3
2025-01-11,Artequin,2
2025-01-12,Coartem,17
2025-01-12,Chloroquine,8
2025-01-12,Fansidar,8
2025-01-12,Artheget,10
2025-01-12,Amdaquin,13
2025-01-12,Basoquin,6
2025-01-12,Gen-M,8
2025-01-12,Primaquine,10
2025-01-12,Quinine,11
2025-01-12,Mefloquine,4
2025-01-12,Artesunate,6
2025-01-12,Arteether,3
2025-01-12,Sulfadoxine-Pyrimethamine,3
2025-01-12,Artemisinin,3
2025-01-12,Artequin,3
2025-01-13,Coartem,30
2025-01-13,Chloroquine,20
2025-01-13,Fansidar,8
2025-01-13,Artheget,14
2025-01-13,Amdaquin,9
2025-01-13,Basoquin,16
2025-01-13,Gen-M,20
2025-01-13,Primaquine,6
2025-01-13,Quinine,8
2025-01-13,Mefloquine,5
2025-01-13,Artesunate,6
2025-01-13,Arteether,3
2025-01-13,Sulfadoxine-Pyrimethamine,6
2025-01-13,Artemisinin,3
2025-01-13,Artequin,1
2025-01-14,Coartem,15
2025-01-14,Chloroquine,18
2025-01-14,Fansidar,20
2025-01-14,Artheget,15
2025-01-14,Amdaquin,11
2025-01-14,Basoquin,15
2025-01-14,Gen-M,19
2025-01-14,Primaquine,12
2025-01-14,Quinine,7
2025-01-14,Mefloquine,9
2025-01-14,Artesunate,7
2025-01-14,Arteether,4
2025-01-14,Sulfadoxine-Pyrimethamine,6
2025-01-14,Artemisinin,5
2025-01-14,Artequin,1
2025-01-15,Coartem,10
2025-01-15,Chloroquine,18
2025-01-15,Fansidar,10
2025-01-15,Artheget,7
2025-01-15,Amdaquin,7
2025-01-15,Basoquin,7
2025-01-15,Gen-M,8
2025-01-15,Primaquine,12
2025-01-15,Quinine,9
2025-01-15,Mefloquine,11
2025-01-15,Artesunate,7
2025-01-15,Arteether,3
2025-01-15,Sulfadoxine-Pyrimethamine,3
2025-01-15,Artemisinin,3
2025-01-15,Artequin,2
2025-01-16,Coartem,12
2025-01-16,Chloroquine,15
2025-01-16,Fansidar,18
2025-01-16,Artheget,8
2025-01-16,Amdaquin,10
2025-01-16,Basoquin,12
2025-01-16,Gen-M,9
2025-01-16,Primaquine,5
2025-01-16,Quinine,10
2025-01-16,Mefloquine,6
2025-01-16,Artesunate,6
2025-01-16,Arteether,3
2025-01-16,Sulfadoxine-Pyrimethamine,4
2025-01-16,Artemisinin,3
2025-01-16,Artequin,0
2025-01-17,Coartem,2
2025-01-17,Chloroquine,14
2025-01-17,Fansidar,8
2025-01-17,Artheget,14
2025-01-17,Amdaquin,12
2025-01-17,Basoquin,6
2025-01-17,Gen-M,12
2025-01-17,Primaquine,9
2025-01-17,Quinine,8
2025-01-17,Mefloquine,8
2025-01-17,Artesunate,4
2025-01-17,Arteether,3
2025-01-17,Sulfadoxine-Pyrimethamine,3
2025-01-17,Artemisinin,1
2025-01-17,Artequin,1
2025-01-18,Coartem,12
2025-01-18,Chloroquine,19
2025-01-18,Fansidar,13
2025-01-18,Artheget,9
2025-01-18,Amdaquin,5
2025-01-18,Basoquin,15
2025-01-18,Gen-M,15
2025-01-18,Primaquine,7
2025-01-18,Quinine,8
2025-01-18,Mefloquine,6
2025-01-18,Artesunate,5
2025-01-18,Arteether,4
2025-01-18,Sulfadoxine-Pyrimethamine,3
2025-01-18,Artemisinin,2
2025-01-18,Artequin,3
2025-01-19,Coartem,11
2025-01-19,Chloroquine,12
2025-01-19,Fansidar,8
2025-01-19,Artheget,9
2025-01-19,Amdaquin,6
2025-01-19,Basoquin,15
2025-01-19,Gen-M,3
2025-01-19,Primaquine,10
2025-01-19,Quinine,7
2025-01-19,Mefloquine,10
2025-01-19,Artesunate,6
2025-01-19,Arteether,4
2025-01-19,Sulfadoxine-Pyrimethamine,6
2025-01-19,Artemisinin,2
2025-01-19,Artequin,2
2025-01-20,Coartem,16
2025-01-20,Chloroquine,15
2025-01-20,Fansidar,22
2025-01-20,Artheget,6
2025-01-20,Amdaquin,7
2025-01-20,Basoquin,13
2025-01-20,Gen-M,2
2025-01-20,Primaquine,5
2025-01-20,Quinine,5
2025-01-20,Mefloquine,3
2025-01-20,Artesunate,5
2025-01-20,Arteether,4
2025-01-20,Sulfadoxine-Pyrimethamine,3
2025-01-20,Artemisinin,1
2025-01-20,Artequin,3
2025-01-21,Coartem,18
2025-01-21,Chloroquine,11
2025-01-21,Fansidar,6
2025-01-21,Artheget,12
2025-01-21,Amdaquin,3
2025-01-21,Basoquin,12
2025-01-21,Gen-M,6
2025-01-21,Primaquine,12
2025-01-21,Quinine,7
2025-01-21,Mefloquine,7
2025-01-21,Artesunate,6
2025-01-21,Arteether,4
2025-01-21,Sulfadoxine-Pyrimethamine,4
2025-01-21,Artemisinin,2
2025-01-21,Artequin,1
2025-01-22,Coartem,27
2025-01-22,Chloroquine,12
2025-01-22,Fansidar,13
2025-01-22,Artheget,19
2025-01-22,Amdaquin,5
2025-01-22,Basoquin,18
2025-01-22,Gen-M,11
2025-01-22,Primaquine,4
2025-01-22,Quinine,8
2025-01-22,Mefloquine,3
2025-01-22,Artesunate,2
2025-01-22,Arteether,4
2025-01-22,Sulfadoxine-Pyrimethamine,4
2025-01-22,Artemisinin,2
2025-01-22,Artequin,2
2025-01-23,Coartem,21
2025-01-23,Chloroquine,12
2025-01-23,Fansidar,14
2025-01-23,Artheget,6
2025-01-23,Amdaquin,7
2025-01-23,Basoquin,11
2025-01-23,Gen-M,10
2025-01-23,Primaquine,8
2025-01-23,Quinine,7
2025-01-23,Mefloquine,1
2025-01-23,Artesunate,7
2025-01-23,Arteether,4
2025-01-23,Sulfadoxine-Pyrimethamine,2
2025-01-23,Artemisinin,3
2025-01-23,Artequin,2
2025-01-24,Coartem,13
2025-01-24,Chloroquine,16
2025-01-24,Fansidar,14
2025-01-24,Artheget,11
2025-01-24,Amdaquin,12
2025-01-24,Basoquin,6
2025-01-24,Gen-M,13
2025-01-24,Primaquine,10
2025-01-24,Quinine,9
2025-01-24,Mefloquine,7
2025-01-24,Artesunate,5
2025-01-24,Arteether,6
2025-01-24,Sulfadoxine-Pyrimethamine,3
2025-01-24,Artemisinin,3
2025-01-24,Artequin,2
2025-01-25,Coartem,10
2025-01-25,Chloroquine,11
2025-01-25,Fansidar,10
2025-01-25,Artheget,16
2025-01-25,Amdaquin,9
2025-01-25,Basoquin,12
2025-01-25,Gen-M,4
2025-01-25,Primaquine,6
2025-01-25,Quinine,6
2025-01-25,Mefloquine,7
2025-01-25,Artesunate,2
2025-01-25,Arteether,5
2025-01-25,Sulfadoxine-Pyrimethamine,2
2025-01-25,Artemisinin,3
2025-01-25,Artequin,2
2025-01-26,Coartem,18
2025-01-26,Chloroquine,21
2025-01-26,Fansidar,11
2025-01-26,Artheget,10
2025-01-26,Amdaquin,9
2025-01-26,Basoquin,19
2025-01-26,Gen-M,0
2025-01-26,Primaquine,6
2025-01-26,Quinine,6
2025-01-26,Mefloquine,6
2025-01-26,Artesunate,3
2025-01-26,Arteether,5
2025-01-26,Sulfadoxine-Pyrimethamine,3
2025-01-26,Artemisinin,3
2025-01-26,Artequin,1
2025-01-27,Coartem,9
2025-01-27,Chloroquine,11
2025-01-27,Fansidar,13
2025-01-27,Artheget,13
2025-01-27,Amdaquin,13
2025-01-27,Basoquin,8
2025-01-27,Gen-M,13
2025-01-27,Primaquine,9
2025-01-27,Quinine,10
2025-01-27,Mefloquine,7
2025-01-27,Artesunate,2
2025-01-27,Arteether,5
2025-01-27,Sulfadoxine-Pyrimethamine,1
2025-01-27,Artemisinin,3
2025-01-27,Artequin,2
2025-01-28,Coartem,27
2025-01-28,Chloroquine,13
2025-01-28,Fansidar,11
2025-01-28,Artheget,6
2025-01-28,Amdaquin,8
2025-01-28,Basoquin,9
2025-01-28,Gen-M,6
2025-01-28,Primaquine,8
2025-01-28,Quinine,8
2025-01-28,Mefloquine,13
2025-01-28,Artesunate,3
2025-01-28,Arteether,6
2025-01-28,Sulfadoxine-Pyrimethamine,4
2025-01-28,Artemisinin,3
2025-01-28,Artequin,3
2025-01-29,Coartem,23
2025-01-29,Chloroquine,12
2025-01-29,Fansidar,16
2025-01-29,Artheget,12
2025-01-29,Amdaquin,10
2025-01-29,Basoquin,12
2025-01-29,Gen-M,2
2025-01-29,Primaquine,8
2025-01-29,Quinine,6
2025-01-29,Mefloquine,6
2025-01-29,Artesunate,5
2025-01-29,Arteether,4
2025-01-29,Sulfadoxine-Pyrimethamine,6
2025-01-29,Artemisinin,3
2025-01-29,Artequin,2
2025-01-30,Coartem,13
2025-01-30,Chloroquine,22
2025-01-30,Fansidar,22
2025-01-30,Artheget,9
2025-01-30,Amdaquin,8
2025-01-30,Basoquin,11
2025-01-30,Gen-M,9
2025-01-30,Primaquine,10
2025-01-30,Quinine,10
2025-01-30,Mefloquine,7
2025-01-30,Artesunate,7
2025-01-30,Arteether,4
2025-01-30,Sulfadoxine-Pyrimethamine,4
2025-01-30,Artemisinin,4
2025-01-30,Artequin,1
2025-01-31,Coartem,7
2025-01-31,Chloroquine,17
2025-01-31,Fansidar,10
2025-01-31,Artheget,16
2025-01-31,Amdaquin,11
2025-01-31,Basoquin,8
2025-01-31,Gen-M,12
2025-01-31,Primaquine,8
2025-01-31,Quinine,6
2025-01-31,Mefloquine,6
2025-01-31,Artesunate,6
2025-01-31,Arteether,7
2025-01-31,Sulfadoxine-Pyrimethamine,2
2025-01-31,Artemisinin,2
2025-01-31,Artequin,1
2025-02-01,Coartem,25
2025-02-01,Chloroquine,21
2025-02-01,Fansidar,6
2025-02-01,Artheget,16
2025-02-01,Amdaquin,7
2025-02-01,Basoquin,16
2025-02-01,Gen-M,9
2025-02-01,Primaquine,9
2025-02-01,Quinine,6
2025-02-01,Mefloquine,7
2025-02-01,Artesunate,5
2025-02-01,Arteether,0
2025-02-01,Sulfadoxine-Pyrimethamine,3
2025-02-01,Artemisinin,3
2025-02-01,Artequin,1
2025-02-02,Coartem,16
2025-02-02,Chloroquine,7
2025-02-02,Fansidar,12
2025-02-02,Artheget,22
2025-02-02,Amdaquin,0
2025-02-02,Basoquin,21
2025-02-02,Gen-M,8
2025-02-02,Primaquine,7
2025-02-02,Quinine,1
2025-02-02,Mefloquine,6
2025-02-02,Artesunate,3
2025-02-02,Arteether,4
2025-02-02,Sulfadoxine-Pyrimethamine,3
2025-02-02,Artemisinin,4
2025-02-02,Artequin,1
2025-02-03,Coartem,23
2025-02-03,Chloroquine,16
2025-02-03,Fansidar,24
2025-02-03,Artheget,12
2025-02-03,Amdaquin,8
2025-02-03,Basoquin,11
2025-02-03,Gen-M,8
2025-02-03,Primaquine,6
2025-02-03,Quinine,6
2025-02-03,Mefloquine,5
2025-02-03,Artesunate,3
2025-02-03,Arteether,5
2025-02-03,Sulfadoxine-Pyrimethamine,2
2025-02-03,Artemisinin,1
2025-02-03,Artequin,2
2025-02-04,Coartem,7
2025-02-04,Chloroquine,20
2025-02-04,Fansidar,9
2025-02-04,Artheget,12
2025-02-04,Amdaquin,15
2025-02-04,Basoquin,8
2025-02-04,Gen-M,8
2025-02-04,Primaquine,8
2025-02-04,Quinine,11
2025-02-04,Mefloquine,10
2025-02-04,Artesunate,4
2025-02-04,Arteether,5
2025-02-04,Sulfadoxine-Pyrimethamine,5
2025-02-04,Artemisinin,5
2025-02-04,Artequin,2
2025-02-05,Coartem,12
2025-02-05,Chloroquine,15
2025-02-05,Fansidar,20
2025-02-05,Artheget,11
2025-02-05,Amdaquin,12
2025-02-05,Basoquin,5
2025-02-05,Gen-M,4
2025-02-05,Primaquine,7
2025-02-05,Quinine,3
2025-02-05,Mefloquine,9
2025-02-05,Artesunate,4
2025-02-05,Arteether,7
2025-02-05,Sulfadoxine-Pyrimethamine,5
2025-02-05,Artemisinin,4
2025-02-05,Artequin,2
2025-02-06,Coartem,18
2025-02-06,Chloroquine,22
2025-02-06,Fansidar,21
2025-02-06,Artheget,10
2025-02-06,Amdaquin,14
2025-02-06,Basoquin,13
2025-02-06,Gen-M,7
2025-02-06,Primaquine,8
2025-02-06,Quinine,6
2025-02-06,Mefloquine,7
2025-02-06,Artesunate,5
2025-02-06,Arteether,4
2025-02-06,Sulfadoxine-Pyrimethamine,3
2025-02-06,Artemisinin,1
2025-02-06,Artequin,3
2025-02-07,Coartem,16
2025-02-07,Chloroquine,11
2025-02-07,Fansidar,9
2025-02-07,Artheget,11
2025-02-07,Amdaquin,13
2025-02-07,Basoquin,15
2025-02-07,Gen-M,10
2025-02-07,Primaquine,11
2025-02-07,Quinine,8
2025-02-07,Mefloquine,2
2025-02-07,Artesunate,4
2025-02-07,Arteether,3
2025-02-07,Sulfadoxine-Pyrimethamine,5
2025-02-07,Artemisinin,3
2025-02-07,Artequin,3
2025-02-08,Coartem,13
2025-02-08,Chloroquine,22
2025-02-08,Fansidar,14
2025-02-08,Artheget,9
2025-02-08,Amdaquin,9
2025-02-08,Basoquin,13
2025-02-08,Gen-M,10
2025-02-08,Primaquine,8
2025-02-08,Quinine,2
2025-02-08,Mefloquine,6
2025-02-08,Artesunate,4
2025-02-08,Arteether,3
2025-02-08,Sulfadoxine-Pyrimethamine,6
2025-02-08,Artemisinin,2
2025-02-08,Artequin,2
2025-02-09,Coartem,20
2025-02-09,Chloroquine,27
2025-02-09,Fansidar,20
2025-02-09,Artheget,11
2025-02-09,Amdaquin,10
2025-02-09,Basoquin,11
2025-02-09,Gen-M,10
2025-02-09,Primaquine,7
2025-02-09,Quinine,6
2025-02-09,Mefloquine,12
2025-02-09,Artesunate,4
2025-02-09,Arteether,4
2025-02-09,Sulfadoxine-Pyrimethamine,6
2025-02-09,Artemisinin,2
2025-02-09,Artequin,2
2025-02-10,Coartem,9
2025-02-10,Chloroquine,12
2025-02-10,Fansidar,10
2025-02-10,Artheget,16
2025-02-10,Amdaquin,6
2025-02-10,Basoquin,8
2025-02-10,Gen-M,5
2025-02-10,Primaquine,8
2025-02-10,Quinine,10
2025-02-10,Mefloquine,6
2025-02-10,Artesunate,5
2025-02-10,Arteether,6
2025-02-10,Sulfadoxine-Pyrimethamine,7
2025-02-10,Artemisinin,3
2025-02-10,Artequin,1
2025-02-11,Coartem,18
2025-02-11,Chloroquine,15
2025-02-11,Fansidar,14
2025-02-11,Artheget,8
2025-02-11,Amdaquin,10
2025-02-11,Basoquin,8
2025-02-11,Gen-M,10
2025-02-11,Primaquine,10
2025-02-11,Quinine,13
2025-02-11,Mefloquine,10
2025-02-11,Artesunate,5
2025-02-11,Arteether,6
2025-02-11,Sulfadoxine-Pyrimethamine,3
2025-02-11,Artemisinin,4
2025-02-11,Artequin,2
2025-02-12,Coartem,19
2025-02-12,Chloroquine,25
2025-02-12,Fansidar,11
2025-02-12,Artheget,17
2025-02-12,Amdaquin,12
2025-02-12,Basoquin,16
2025-02-12,Gen-M,2
2025-02-12,Primaquine,6
2025-02-12,Quinine,9
2025-02-12,Mefloquine,10
2025-02-12,Artesunate,3
2025-02-12,Arteether,4
2025-02-12,Sulfadoxine-Pyrimethamine,7
2025-02-12,Artemisinin,3
2025-02-12,Artequin,3
2025-02-13,Coartem,21
2025-02-13,Chloroquine,24
2025-02-13,Fansidar,8
2025-02-13,Artheget,17
2025-02-13,Amdaquin,14
2025-02-13,Basoquin,15
2025-02-13,Gen-M,10
2025-02-13,Primaquine,8
2025-02-13,Quinine,6
2025-02-13,Mefloquine,7
2025-02-13,Artesunate,5
2025-02-13,Arteether,4
2025-02-13,Sulfadoxine-Pyrimethamine,4
2025-02-13,Artemisinin,2
2025-02-13,Artequin,2
2025-02-14,Coartem,23
2025-02-14,Chloroquine,14
2025-02-14,Fansidar,11
2025-02-14,Artheget,12
2025-02-14,Amdaquin,10
2025-02-14,Basoquin,6
2025-02-14,Gen-M,15
2025-02-14,Primaquine,8
2025-02-14,Quinine,6
2025-02-14,Mefloquine,6
2025-02-14,Artesunate,5
2025-02-14,Arteether,3
2025-02-14,Sulfadoxine-Pyrimethamine,3
2025-02-14,Artemisinin,3
2025-02-14,Artequin,3
2025-02-15,Coartem,11
2025-02-15,Chloroquine,14
2025-02-15,Fansidar,8
2025-02-15,Artheget,3
2025-02-15,Amdaquin,8
2025-02-15,Basoquin,19
2025-02-15,Gen-M,5
2025-02-15,Primaquine,9
2025-02-15,Quinine,8
2025-02-15,Mefloquine,2
2025-02-15,Artesunate,3
2025-02-15,Arteether,3
2025-02-15,Sulfadoxine-Pyrimethamine,4
2025-02-15,Artemisinin,4
2025-02-15,Artequin,3
2025-02-16,Coartem,7
2025-02-16,Chloroquine,13
2025-02-16,Fansidar,12
2025-02-16,Artheget,8
2025-02-16,Amdaquin,9
2025-02-16,Basoquin,14
2025-02-16,Gen-M,7
2025-02-16,Primaquine,10
2025-02-16,Quinine,8
2025-02-16,Mefloquine,8
2025-02-16,Artesunate,4
2025-02-16,Arteether,5
2025-02-16,Sulfadoxine-Pyrimethamine,3
2025-02-16,Artemisinin,2
2025-02-16,Artequin,2
2025-02-17,Coartem,25
2025-02-17,Chloroquine,8
2025-02-17,Fansidar,9
2025-02-17,Artheget,16
2025-02-17,Amdaquin,11
2025-02-17,Basoquin,17
2025-02-17,Gen-M,10
2025-02-17,Primaquine,9
2025-02-17,Quinine,12
2025-02-17,Mefloquine,5
2025-02-17,Artesunate,6
2025-02-17,Arteether,6
2025-02-17,Sulfadoxine-Pyrimethamine,4
2025-02-17,Artemisinin,5
2025-02-17,Artequin,1
2025-02-18,Coartem,17
2025-02-18,Chloroquine,9
2025-02-18,Fansidar,12
2025-02-18,Artheget,10
2025-02-18,Amdaquin,3
2025-02-18,Basoquin,5
2025-02-18,Gen-M,13
2025-02-18,Primaquine,11
2025-02-18,Quinine,9
2025-02-18,Mefloquine,7
2025-02-18,Artesunate,3
