date,brand_name,total_sales
20/03/2024,Panadol,5
21/03/2024,Panadol,5
22/03/2024,Panadol,7
23/03/2024,Panadol,4
24/03/2024,Panadol,5
25/03/2024,Panadol,6
26/03/2024,Panadol,6
27/03/2024,Panadol,5
28/03/2024,Panadol,8
29/03/2024,Panadol,4
30/03/2024,Panadol,5
31/03/2024,Panadol,7
1/4/2024,Panadol,7
2/4/2024,Panadol,4
3/4/2024,Panadol,5
4/4/2024,Panadol,6
5/4/2024,Panadol,6
6/4/2024,Panadol,3
7/4/2024,Panadol,6
8/4/2024,Panadol,6
9/4/2024,Panadol,4
10/4/2024,Panadol,5
11/4/2024,Panadol,5
12/4/2024,Panadol,5
13/04/2024,Panadol,5
14/04/2024,Panadol,6
15/04/2024,Panadol,2
16/04/2024,Panadol,6
17/04/2024,Panadol,4
18/04/2024,Panadol,6
19/04/2024,Panadol,6
20/04/2024,Panadol,6
21/04/2024,Panadol,6
22/04/2024,Panadol,6
23/04/2024,Panadol,5
24/04/2024,Panadol,4
25/04/2024,Panadol,5
26/04/2024,Panadol,5
27/04/2024,Panadol,5
28/04/2024,Panadol,5
29/04/2024,Panadol,6
30/04/2024,Panadol,6
1/5/2024,Panadol,6
2/5/2024,Panadol,6
3/5/2024,Panadol,4
4/5/2024,Panadol,7
5/5/2024,Panadol,5
6/5/2024,Panadol,7
7/5/2024,Panadol,5
8/5/2024,Panadol,5
9/5/2024,Panadol,6
10/5/2024,Panadol,5
11/5/2024,Panadol,4
12/5/2024,Panadol,6
13/05/2024,Panadol,6
14/05/2024,Panadol,6
15/05/2024,Panadol,5
16/05/2024,Panadol,6
17/05/2024,Panadol,6
18/05/2024,Panadol,5
19/05/2024,Panadol,4
20/05/2024,Panadol,5
21/05/2024,Panadol,6
22/05/2024,Panadol,8
23/05/2024,Panadol,4
24/05/2024,Panadol,5
25/05/2024,Panadol,6
26/05/2024,Panadol,7
27/05/2024,Panadol,6
28/05/2024,Panadol,5
29/05/2024,Panadol,4
30/05/2024,Panadol,6
31/05/2024,Panadol,7
1/6/2024,Panadol,5
2/6/2024,Panadol,8
3/6/2024,Panadol,6
4/6/2024,Panadol,7
5/6/2024,Panadol,5
6/6/2024,Panadol,5
7/6/2024,Panadol,4
8/6/2024,Panadol,6
9/6/2024,Panadol,5
10/6/2024,Panadol,5
11/6/2024,Panadol,5
12/6/2024,Panadol,5
13/06/2024,Panadol,7
14/06/2024,Panadol,6
15/06/2024,Panadol,5
16/06/2024,Panadol,5
17/06/2024,Panadol,6
18/06/2024,Panadol,6
19/06/2024,Panadol,5
20/06/2024,Panadol,6
21/06/2024,Panadol,4
22/06/2024,Panadol,8
23/06/2024,Panadol,5
24/06/2024,Panadol,7
25/06/2024,Panadol,6
26/06/2024,Panadol,5
27/06/2024,Panadol,6
28/06/2024,Panadol,5
29/06/2024,Panadol,7
30/06/2024,Panadol,8
1/7/2024,Panadol,5
2/7/2024,Panadol,6
3/7/2024,Panadol,4
4/7/2024,Panadol,7
5/7/2024,Panadol,7
6/7/2024,Panadol,4
7/7/2024,Panadol,4
8/7/2024,Panadol,6
9/7/2024,Panadol,6
10/7/2024,Panadol,5
11/7/2024,Panadol,8
12/7/2024,Panadol,6
13/07/2024,Panadol,5
14/07/2024,Panadol,7
15/07/2024,Panadol,7
16/07/2024,Panadol,7
17/07/2024,Panadol,4
18/07/2024,Panadol,6
19/07/2024,Panadol,4
20/07/2024,Panadol,6
21/07/2024,Panadol,7
22/07/2024,Panadol,6
23/07/2024,Panadol,5
24/07/2024,Panadol,4
25/07/2024,Panadol,6
26/07/2024,Panadol,6
27/07/2024,Panadol,8
28/07/2024,Panadol,5
29/07/2024,Panadol,7
30/07/2024,Panadol,5
31/07/2024,Panadol,9
1/8/2024,Panadol,6
2/8/2024,Panadol,6
3/8/2024,Panadol,9
4/8/2024,Panadol,8
5/8/2024,Panadol,8
6/8/2024,Panadol,6
7/8/2024,Panadol,12
8/8/2024,Panadol,7
9/8/2024,Panadol,5
10/8/2024,Panadol,10
11/8/2024,Panadol,5
12/8/2024,Panadol,7
13/08/2024,Panadol,6
14/08/2024,Panadol,5
15/08/2024,Panadol,7
16/08/2024,Panadol,6
17/08/2024,Panadol,6
18/08/2024,Panadol,5
19/08/2024,Panadol,5
20/08/2024,Panadol,6
21/08/2024,Panadol,6
22/08/2024,Panadol,6
23/08/2024,Panadol,6
24/08/2024,Panadol,7
25/08/2024,Panadol,9
26/08/2024,Panadol,10
27/08/2024,Panadol,5
28/08/2024,Panadol,7
29/08/2024,Panadol,6
30/08/2024,Panadol,8
31/08/2024,Panadol,8
1/9/2024,Panadol,5
2/9/2024,Panadol,9
3/9/2024,Panadol,12
4/9/2024,Panadol,7
5/9/2024,Panadol,5
6/9/2024,Panadol,8
7/9/2024,Panadol,9
8/9/2024,Panadol,10
9/9/2024,Panadol,7
10/9/2024,Panadol,8
11/9/2024,Panadol,8
12/9/2024,Panadol,8
13/09/2024,Panadol,8
14/09/2024,Panadol,8
15/09/2024,Panadol,7
16/09/2024,Panadol,6
17/09/2024,Panadol,7
18/09/2024,Panadol,5
19/09/2024,Panadol,11
20/09/2024,Panadol,5
21/09/2024,Panadol,7
22/09/2024,Panadol,11
23/09/2024,Panadol,5
24/09/2024,Panadol,12
25/09/2024,Panadol,7
26/09/2024,Panadol,7
27/09/2024,Panadol,10
28/09/2024,Panadol,15
29/09/2024,Panadol,8
30/09/2024,Panadol,9
1/10/2024,Panadol,5
2/10/2024,Panadol,6
3/10/2024,Panadol,8
4/10/2024,Panadol,7
5/10/2024,Panadol,5
6/10/2024,Panadol,5
7/10/2024,Panadol,7
8/10/2024,Panadol,7
9/10/2024,Panadol,6
10/10/2024,Panadol,7
11/10/2024,Panadol,3
12/10/2024,Panadol,5
13/10/2024,Panadol,4
14/10/2024,Panadol,7
15/10/2024,Panadol,6
16/10/2024,Panadol,5
17/10/2024,Panadol,7
18/10/2024,Panadol,5
19/10/2024,Panadol,6
20/10/2024,Panadol,8
21/10/2024,Panadol,6
22/10/2024,Panadol,6
23/10/2024,Panadol,6
24/10/2024,Panadol,6
25/10/2024,Panadol,7
26/10/2024,Panadol,6
27/10/2024,Panadol,5
28/10/2024,Panadol,6
29/10/2024,Panadol,5
30/10/2024,Panadol,5
31/10/2024,Panadol,9
1/11/2024,Panadol,7
2/11/2024,Panadol,5
3/11/2024,Panadol,5
4/11/2024,Panadol,5
5/11/2024,Panadol,6
6/11/2024,Panadol,6
7/11/2024,Panadol,6
8/11/2024,Panadol,5
9/11/2024,Panadol,5
10/11/2024,Panadol,6
11/11/2024,Panadol,6
12/11/2024,Panadol,5
13/11/2024,Panadol,6
14/11/2024,Panadol,6
15/11/2024,Panadol,5
16/11/2024,Panadol,6
17/11/2024,Panadol,5
18/11/2024,Panadol,5
19/11/2024,Panadol,5
20/11/2024,Panadol,6
21/11/2024,Panadol,6
22/11/2024,Panadol,4
23/11/2024,Panadol,5
24/11/2024,Panadol,5
25/11/2024,Panadol,7
26/11/2024,Panadol,5
27/11/2024,Panadol,5
28/11/2024,Panadol,5
29/11/2024,Panadol,4
30/11/2024,Panadol,7
1/12/2024,Panadol,5
2/12/2024,Panadol,4
3/12/2024,Panadol,6
4/12/2024,Panadol,6
5/12/2024,Panadol,5
6/12/2024,Panadol,6
7/12/2024,Panadol,7
8/12/2024,Panadol,4
9/12/2024,Panadol,6
10/12/2024,Panadol,5
11/12/2024,Panadol,6
12/12/2024,Panadol,6
13/12/2024,Panadol,5
14/12/2024,Panadol,6
15/12/2024,Panadol,6
16/12/2024,Panadol,5
17/12/2024,Panadol,4
18/12/2024,Panadol,5
19/12/2024,Panadol,5
20/12/2024,Panadol,5
21/12/2024,Panadol,5
22/12/2024,Panadol,5
23/12/2024,Panadol,6
24/12/2024,Panadol,4
25/12/2024,Panadol,6
26/12/2024,Panadol,7
27/12/2024,Panadol,6
28/12/2024,Panadol,6
29/12/2024,Panadol,5
30/12/2024,Panadol,6
31/12/2024,Panadol,9
1/1/2025,Panadol,5
2/1/2025,Panadol,5
3/1/2025,Panadol,8
4/1/2025,Panadol,5
5/1/2025,Panadol,5
6/1/2025,Panadol,5
7/1/2025,Panadol,6
8/1/2025,Panadol,6
9/1/2025,Panadol,5
10/1/2025,Panadol,5
11/1/2025,Panadol,6
12/1/2025,Panadol,6
13/01/2025,Panadol,5
14/01/2025,Panadol,5
15/01/2025,Panadol,7
16/01/2025,Panadol,6
17/01/2025,Panadol,6
18/01/2025,Panadol,6
19/01/2025,Panadol,7
20/01/2025,Panadol,6
21/01/2025,Panadol,5
22/01/2025,Panadol,6
23/01/2025,Panadol,7
24/01/2025,Panadol,6
25/01/2025,Panadol,6
26/01/2025,Panadol,5
27/01/2025,Panadol,7
28/01/2025,Panadol,6
29/01/2025,Panadol,6
30/01/2025,Panadol,5
31/01/2025,Panadol,8
1/2/2025,Panadol,4
2/2/2025,Panadol,6
3/2/2025,Panadol,4
4/2/2025,Panadol,6
5/2/2025,Panadol,5
6/2/2025,Panadol,4
7/2/2025,Panadol,5
8/2/2025,Panadol,4
9/2/2025,Panadol,7
10/2/2025,Panadol,6
11/2/2025,Panadol,4
12/2/2025,Panadol,6
13/02/2025,Panadol,6
14/02/2025,Panadol,7
15/02/2025,Panadol,3
16/02/2025,Panadol,6
17/02/2025,Panadol,6
18/02/2025,Panadol,6
19/02/2025,Panadol,5
20/02/2025,Panadol,6
1/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
2/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
3/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
4/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
5/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
6/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
7/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
8/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",14
9/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
10/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
11/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
12/1/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
13/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
14/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
15/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
16/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
17/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
18/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
19/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",14
20/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
21/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
22/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
23/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
24/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
25/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
26/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
27/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
28/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
29/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
30/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
31/01/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
1/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
2/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
3/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
4/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
5/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
6/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
7/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
8/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
9/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
10/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
11/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
12/2/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
13/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
14/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
15/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
16/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
17/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
18/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
19/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
20/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
21/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
22/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
23/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
24/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
25/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
26/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
27/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
28/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
29/02/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
1/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
2/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
3/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
4/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
5/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
6/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
7/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",3
8/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
9/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
10/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
11/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
12/3/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
13/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
14/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
15/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
16/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
17/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
18/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",0
19/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
20/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
21/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
22/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
23/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",0
24/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
25/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
26/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
27/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
28/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",23
29/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
30/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
31/03/2024,"Paracetamol (Panadol, Calpol, Febrol)",26
1/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",0
2/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
3/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",1
4/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
5/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
6/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
7/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
8/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
9/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
10/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
11/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
12/4/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
13/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
14/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
15/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",3
16/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
17/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
18/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
19/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
20/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",3
21/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
22/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
23/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
24/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
25/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
26/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
27/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
28/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
29/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
30/04/2024,"Paracetamol (Panadol, Calpol, Febrol)",14
1/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
2/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",14
3/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
4/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
5/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
6/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",3
7/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
8/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
9/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
10/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",14
11/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
12/5/2024,"Paracetamol (Panadol, Calpol, Febrol)",1
13/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
14/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
15/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
16/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
17/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
18/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
19/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
20/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
21/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
22/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
23/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
24/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
25/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",3
26/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
27/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
28/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
29/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
30/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
31/05/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
1/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
2/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
3/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
4/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
5/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
6/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",18
7/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",3
8/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
9/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
10/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
11/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
12/6/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
13/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",17
14/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
15/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",20
16/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
17/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
18/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
19/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",1
20/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
21/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
22/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
23/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
24/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
25/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
26/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
27/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
28/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
29/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
30/06/2024,"Paracetamol (Panadol, Calpol, Febrol)",24
1/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
2/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
3/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",2
4/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",21
5/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
6/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",1
7/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
8/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
9/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
10/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
11/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",23
12/7/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
13/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
14/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
15/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",26
16/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
17/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
18/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
19/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
20/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
21/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",25
22/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
23/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",24
24/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
25/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
26/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
27/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",24
28/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
29/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",18
30/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
31/07/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
1/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
2/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",23
3/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",18
4/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
5/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
6/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
7/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",21
8/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",18
9/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
10/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
11/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
12/8/2024,"Paracetamol (Panadol, Calpol, Febrol)",23
13/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
14/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",24
15/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",18
16/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
17/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",12
18/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
19/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
20/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
21/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",4
22/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",26
23/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",14
24/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
25/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",25
26/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
27/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",16
28/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
29/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",3
30/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",21
31/08/2024,"Paracetamol (Panadol, Calpol, Febrol)",20
1/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
2/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
3/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
4/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
5/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",10
6/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",8
7/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
8/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",9
9/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
10/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",21
11/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",17
12/9/2024,"Paracetamol (Panadol, Calpol, Febrol)",22
13/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",26
14/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",21
15/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",22
16/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
17/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
18/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",18
19/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",17
20/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",18
21/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
22/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
23/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
24/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",21
25/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",21
26/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",22
27/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",19
28/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",17
29/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",11
30/09/2024,"Paracetamol (Panadol, Calpol, Febrol)",20
1/10/2024,"Paracetamol (Panadol, Calpol, Febrol)",15
2/10/2024,"Paracetamol (Panadol, Calpol, Febrol)",7
3/10/2024,"Paracetamol (Panadol, Calpol, Febrol)",5
4/10/2024,"Paracetamol (Panadol, Calpol, Febrol)",6
5/10/2024,"Paracetamol (Panadol, Calpol, Febrol)",13
6/10/2024,"Paracetamol (Panadol, Calpol, Febrol)",0
